IDKhachHang,IDSanPham,Rating
6dfc68af-9e90-4082-b9eb-1cb983e7338a,16a187a5-5735-44b7-81fb-4655a5ac4018,1
457cf741-d045-425f-a318-4daea5249b38,4503d60b-5d78-4357-b694-050cce547abc,9
2fec2e71-65a7-462d-826a-e897b9ac4100,8d58960e-c4bf-48d7-8ff3-f7b684ccac20,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,4f66225d-fc20-4929-8556-01755927cf9a,4
eb62d256-e026-46a7-ab41-1b3399dba565,871931e4-9543-4a36-a82a-81abe85b81ed,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,699ccf7f-e862-4c23-a1b0-602b4ac9005c,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,33d61475-0e89-4440-bc0c-38dbe7a3322c,6
af30f3e8-0fe8-494c-91d4-0defbb295646,fbfcdf37-5618-46f1-887b-0ad49ac94bcd,4
15804d26-b2a9-45ed-981e-886632401450,092b4986-4510-4037-b660-06d14da879ea,3
64fccc06-80c9-40b9-bb7b-b37f6993b222,eddcb9d0-2007-4260-bc29-c786eaf85796,3
84c2c6bc-837f-4688-a7c4-c389764e1893,e66ddfa5-33d7-4805-ae15-a8e7a3c7104f,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,e732b942-849a-41a8-a0bb-a355b698f65f,6
cec93e1d-c726-4237-a0dc-fd6c9776a590,f7d5f1c8-1ae9-4dec-8344-1d5802266cb1,6
09aacb5c-8f49-447e-8cfc-39ab530ce22c,04de64fb-5e5a-412f-b669-3e56358f53f4,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,b9e4aa38-e219-43ac-a0b2-df3112b509bb,3
457cf741-d045-425f-a318-4daea5249b38,b042dbd5-57f5-45ba-901d-634da70cb7b2,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,736f0232-cfdf-4665-8825-fec3119628fc,7
6dfc68af-9e90-4082-b9eb-1cb983e7338a,ba32e70e-b751-4759-a293-6613829a598c,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,fea5e600-588d-464c-a6c5-42b3075541d9,6
a453c643-32c0-4a5d-870b-094089fcd486,e732b942-849a-41a8-a0bb-a355b698f65f,1
457cf741-d045-425f-a318-4daea5249b38,8baec44c-7766-45d3-b6da-645b3434799d,3
e0b7fb18-3f29-4f46-81db-722f953849d9,203483ff-bc58-4825-8a9f-56311ff3a2e2,6
6dfc68af-9e90-4082-b9eb-1cb983e7338a,eaf8a7dd-8472-4358-bc06-499861f70835,1
e4f3f0bd-8c70-4780-b5b5-825c224562d6,14410858-b470-4ce6-86ff-7cc5d1bb460c,6
2fec2e71-65a7-462d-826a-e897b9ac4100,95fffa61-979d-455c-938a-5a0d653a1fcd,4
af30f3e8-0fe8-494c-91d4-0defbb295646,df45dd81-e24a-4f02-9698-75cce10de193,2
dc09f89b-4a54-4886-8928-b1456a820351,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,4
2fec2e71-65a7-462d-826a-e897b9ac4100,72289546-4161-4817-a4eb-0198de4f1162,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,4a45e77d-82e3-40f0-b6db-49ac7fe4fbd3,1
a453c643-32c0-4a5d-870b-094089fcd486,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,8
cec93e1d-c726-4237-a0dc-fd6c9776a590,93a19c11-38c1-4535-bef9-e181c4a4aba2,4
dc09f89b-4a54-4886-8928-b1456a820351,59160946-00a7-4786-b332-8e050ab32657,3
dc09f89b-4a54-4886-8928-b1456a820351,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,8f572550-9ddb-4e09-9128-38cb6de44cba,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,4f66225d-fc20-4929-8556-01755927cf9a,2
e0b7fb18-3f29-4f46-81db-722f953849d9,58dcf9bb-9f32-4629-9d1c-cb2718d63293,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,0476cda4-212c-4a4f-bebf-05c7efa6f8bb,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,ad6d096f-4a05-4c67-8cec-85fad22614e9,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,04de64fb-5e5a-412f-b669-3e56358f53f4,5
457cf741-d045-425f-a318-4daea5249b38,2aa0d076-79f9-4587-8366-3223e1438a68,3
15804d26-b2a9-45ed-981e-886632401450,ba92bfdf-4c59-4fb5-9d32-0e8f2e93910c,1
a453c643-32c0-4a5d-870b-094089fcd486,e06e9c7a-e1b6-4aff-a9ac-61a0c5b80f78,2
a453c643-32c0-4a5d-870b-094089fcd486,db2d8373-1a28-4df0-8a46-e98826fa0de1,2
eb62d256-e026-46a7-ab41-1b3399dba565,a4ba2004-1bd3-4644-a022-e26bf06a5a7b,1
a453c643-32c0-4a5d-870b-094089fcd486,703f5f44-247f-4a8c-bac8-7c19130a615a,4
dc09f89b-4a54-4886-8928-b1456a820351,e03f9e8e-7319-4eee-b668-cd127096cb20,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,0eaea139-383b-4bf5-9b16-96e96fe4dbc5,5
c7c47e69-f785-4b6a-b365-b654c3df58fa,00d39248-27b2-48e8-a590-d7bdef0a52e2,1
e0b7fb18-3f29-4f46-81db-722f953849d9,0f7c505a-3242-4b0c-82fe-269000ccb87a,1
cec93e1d-c726-4237-a0dc-fd6c9776a590,00d39248-27b2-48e8-a590-d7bdef0a52e2,7
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,d3dd9cb2-ea67-47c9-bae9-e4b7d99bd320,5
15804d26-b2a9-45ed-981e-886632401450,bb7db055-7f31-4f85-9d69-103e84da372c,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,8
64fccc06-80c9-40b9-bb7b-b37f6993b222,9936f882-0861-4d9c-bcc7-4308efe922c5,4
457cf741-d045-425f-a318-4daea5249b38,df45dd81-e24a-4f02-9698-75cce10de193,2
457cf741-d045-425f-a318-4daea5249b38,7a881c39-38ae-4383-8b8b-73c9088d37d8,4
64fccc06-80c9-40b9-bb7b-b37f6993b222,72289546-4161-4817-a4eb-0198de4f1162,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,96132d52-18c9-4f61-9ee0-ff974d61bcb3,8
af30f3e8-0fe8-494c-91d4-0defbb295646,c60583c9-9242-4925-81dd-af593ba112db,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,bfa611de-6ac1-4741-af3a-be39179b99ab,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,9936f882-0861-4d9c-bcc7-4308efe922c5,2
457cf741-d045-425f-a318-4daea5249b38,4f60579a-2aa1-42be-ac6e-0aeee62b68c2,1
e4f3f0bd-8c70-4780-b5b5-825c224562d6,fea5e600-588d-464c-a6c5-42b3075541d9,6
457cf741-d045-425f-a318-4daea5249b38,9936f882-0861-4d9c-bcc7-4308efe922c5,2
84c2c6bc-837f-4688-a7c4-c389764e1893,58dcf9bb-9f32-4629-9d1c-cb2718d63293,5
a453c643-32c0-4a5d-870b-094089fcd486,541c617d-0316-4df9-81e1-ff47e1c04d8a,4
e0b7fb18-3f29-4f46-81db-722f953849d9,1243dd51-d3bf-4787-9bd5-f13e4bf6878a,6
828ed99e-44fc-4c4f-824f-2507063b47cb,ba32e70e-b751-4759-a293-6613829a598c,4
2fec2e71-65a7-462d-826a-e897b9ac4100,24877bf7-480d-4cc1-aefa-18c9c3738e61,5
a453c643-32c0-4a5d-870b-094089fcd486,871931e4-9543-4a36-a82a-81abe85b81ed,2
a453c643-32c0-4a5d-870b-094089fcd486,d3dd9cb2-ea67-47c9-bae9-e4b7d99bd320,8
6dfc68af-9e90-4082-b9eb-1cb983e7338a,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,2
64fccc06-80c9-40b9-bb7b-b37f6993b222,e03bc770-5c16-4f65-84d2-5ef023b76a62,8
cec93e1d-c726-4237-a0dc-fd6c9776a590,eaf8a7dd-8472-4358-bc06-499861f70835,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,33d61475-0e89-4440-bc0c-38dbe7a3322c,1
84c2c6bc-837f-4688-a7c4-c389764e1893,94a1b774-1285-484a-97c5-5e7de786527c,1
457cf741-d045-425f-a318-4daea5249b38,df45dd81-e24a-4f02-9698-75cce10de193,7
6dfc68af-9e90-4082-b9eb-1cb983e7338a,99ce241d-7db4-4744-b559-50bf0379803f,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,4503d60b-5d78-4357-b694-050cce547abc,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,2b7884ce-b5eb-4187-b417-cc3bba44ee9d,3
eb62d256-e026-46a7-ab41-1b3399dba565,46837953-d045-45b3-8db0-7781cf989b2b,9
ada1aae0-2e89-4d58-adba-85c19fe42e33,cb48e29e-a738-4739-bc63-d4265c5d3780,7
a453c643-32c0-4a5d-870b-094089fcd486,b677e898-042b-4ea5-aff9-4098ca0c313c,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,8e023862-6d6e-41f5-9ba0-204f5103eb2a,8
457cf741-d045-425f-a318-4daea5249b38,ad6d096f-4a05-4c67-8cec-85fad22614e9,7
af30f3e8-0fe8-494c-91d4-0defbb295646,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,7
457cf741-d045-425f-a318-4daea5249b38,4b959862-c112-45be-8953-40a1981d9b82,5
2fec2e71-65a7-462d-826a-e897b9ac4100,633ff790-58d9-4209-8e1c-fff67182c336,7
2fec2e71-65a7-462d-826a-e897b9ac4100,99ce241d-7db4-4744-b559-50bf0379803f,4
15804d26-b2a9-45ed-981e-886632401450,b677e898-042b-4ea5-aff9-4098ca0c313c,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,fcf0957f-eda8-489b-b145-9e907fd0e750,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,298f7a13-fdd9-49be-9806-576fe5552bfd,3
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,a4ba2004-1bd3-4644-a022-e26bf06a5a7b,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,f0820da3-5a28-4369-806c-e3b13f5d8d4f,2
dc09f89b-4a54-4886-8928-b1456a820351,ed72f7ff-a8c7-4090-a291-e791e6ba6fb8,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,ffdf1336-f5fa-4b52-a7da-79d5b936022c,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,cfcb7e3d-4091-4647-811e-ec30106ce4dd,1
457cf741-d045-425f-a318-4daea5249b38,699ccf7f-e862-4c23-a1b0-602b4ac9005c,9
84c2c6bc-837f-4688-a7c4-c389764e1893,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,5
e0b7fb18-3f29-4f46-81db-722f953849d9,f5c15bbb-608b-4257-9c73-4ab704980329,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,b376ec51-5964-4146-b400-c40460325f35,5
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e06e9c7a-e1b6-4aff-a9ac-61a0c5b80f78,8
c92aba10-ff07-4687-a8cc-84fa1a35201f,a887d71a-8e1d-46a7-8b9b-3c88ff85bd3f,1
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,ac6abcc9-67e3-41a6-a57a-472c90534968,7
828ed99e-44fc-4c4f-824f-2507063b47cb,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,9
09aacb5c-8f49-447e-8cfc-39ab530ce22c,ac6abcc9-67e3-41a6-a57a-472c90534968,2
a453c643-32c0-4a5d-870b-094089fcd486,c767fd64-fd04-416b-94e5-353bcfc3e090,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,0d260ef5-82ef-41aa-9dc3-0d85799c3836,9
09aacb5c-8f49-447e-8cfc-39ab530ce22c,2316a59f-1a9e-4644-8aa4-a050a3f6a8e7,1
09aacb5c-8f49-447e-8cfc-39ab530ce22c,99ce241d-7db4-4744-b559-50bf0379803f,9
84c2c6bc-837f-4688-a7c4-c389764e1893,00d39248-27b2-48e8-a590-d7bdef0a52e2,7
c92aba10-ff07-4687-a8cc-84fa1a35201f,d6fc977e-d0cc-455e-a506-0bacbb033edb,8
a453c643-32c0-4a5d-870b-094089fcd486,3ac9e155-32dd-47ff-a10f-f38484ab7dcb,4
2fec2e71-65a7-462d-826a-e897b9ac4100,ffdf1336-f5fa-4b52-a7da-79d5b936022c,5
e4f3f0bd-8c70-4780-b5b5-825c224562d6,ba92bfdf-4c59-4fb5-9d32-0e8f2e93910c,8
2fec2e71-65a7-462d-826a-e897b9ac4100,f41fa5cd-0095-45aa-927d-c1cf50eea513,2
09aacb5c-8f49-447e-8cfc-39ab530ce22c,76890f9a-2756-4a55-8530-90d2f61acbe8,2
af30f3e8-0fe8-494c-91d4-0defbb295646,ac9466ef-951f-4dd3-b2f7-1e22849c2a3d,8
457cf741-d045-425f-a318-4daea5249b38,34cf26f6-c0d0-4620-bf37-898d6ad15e42,2
e4f3f0bd-8c70-4780-b5b5-825c224562d6,dd66b7d1-6983-4665-873f-b94ad3bf818e,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,356b80ce-3955-47eb-a013-a1ae1ae0e950,2
64fccc06-80c9-40b9-bb7b-b37f6993b222,37234f99-80e8-4575-a600-f909ba6fe9a7,5
eb62d256-e026-46a7-ab41-1b3399dba565,9989a952-6834-4e16-93b9-7d42aca6cdcd,8
a453c643-32c0-4a5d-870b-094089fcd486,58312f94-8f6b-42d6-b48f-d271b8f714a1,9
e0b7fb18-3f29-4f46-81db-722f953849d9,f5c15bbb-608b-4257-9c73-4ab704980329,4
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,46d4d0c3-8d1c-4018-9009-aadba742c825,6
a453c643-32c0-4a5d-870b-094089fcd486,ffdf1336-f5fa-4b52-a7da-79d5b936022c,6
dc09f89b-4a54-4886-8928-b1456a820351,59dc8d72-275f-40e3-92d0-dfbffba7f19c,1
eb62d256-e026-46a7-ab41-1b3399dba565,3cd7b15f-98fb-4ed2-917a-e0185536f701,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,9b87fdab-2dab-45bd-addc-ca3d3886517c,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,699ccf7f-e862-4c23-a1b0-602b4ac9005c,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e732b942-849a-41a8-a0bb-a355b698f65f,3
eb62d256-e026-46a7-ab41-1b3399dba565,65faee30-6d39-4c71-a0e3-94826ca52c88,9
c7c47e69-f785-4b6a-b365-b654c3df58fa,07839b6e-0039-4874-94a7-0442a17f8263,3
cec93e1d-c726-4237-a0dc-fd6c9776a590,ba32e70e-b751-4759-a293-6613829a598c,2
15804d26-b2a9-45ed-981e-886632401450,26c766a9-8e1c-4cc8-b808-2d0b488830da,4
c7c47e69-f785-4b6a-b365-b654c3df58fa,96848913-1bbf-40d6-8fb2-f96ae7577378,7
15804d26-b2a9-45ed-981e-886632401450,33e7b7da-5bcb-4aec-bf80-f4453118d26e,2
c7c47e69-f785-4b6a-b365-b654c3df58fa,126922d3-4698-48c2-a0da-36fb67c4283e,7
84c2c6bc-837f-4688-a7c4-c389764e1893,e03f9e8e-7319-4eee-b668-cd127096cb20,7
15804d26-b2a9-45ed-981e-886632401450,95fffa61-979d-455c-938a-5a0d653a1fcd,3
a453c643-32c0-4a5d-870b-094089fcd486,8e023862-6d6e-41f5-9ba0-204f5103eb2a,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,d6698edb-b95e-4a34-a7b4-5f1e753b6c07,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,24877bf7-480d-4cc1-aefa-18c9c3738e61,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,b0e348cb-7c15-432b-b7e6-fbc4bdae3917,3
a453c643-32c0-4a5d-870b-094089fcd486,24877bf7-480d-4cc1-aefa-18c9c3738e61,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,a652428c-827b-4810-920a-74f43b7eacc6,7
cec93e1d-c726-4237-a0dc-fd6c9776a590,e732b942-849a-41a8-a0bb-a355b698f65f,6
64fccc06-80c9-40b9-bb7b-b37f6993b222,16a187a5-5735-44b7-81fb-4655a5ac4018,6
828ed99e-44fc-4c4f-824f-2507063b47cb,797679dd-af48-404e-96e4-164413696b79,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,736f0232-cfdf-4665-8825-fec3119628fc,8
c7c47e69-f785-4b6a-b365-b654c3df58fa,e03bc770-5c16-4f65-84d2-5ef023b76a62,6
828ed99e-44fc-4c4f-824f-2507063b47cb,0f7c505a-3242-4b0c-82fe-269000ccb87a,10
af30f3e8-0fe8-494c-91d4-0defbb295646,59160946-00a7-4786-b332-8e050ab32657,2
eb62d256-e026-46a7-ab41-1b3399dba565,e06e9c7a-e1b6-4aff-a9ac-61a0c5b80f78,4
dc09f89b-4a54-4886-8928-b1456a820351,96132d52-18c9-4f61-9ee0-ff974d61bcb3,6
2fec2e71-65a7-462d-826a-e897b9ac4100,99ce241d-7db4-4744-b559-50bf0379803f,6
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,eaf8a7dd-8472-4358-bc06-499861f70835,8
828ed99e-44fc-4c4f-824f-2507063b47cb,a0516969-b307-46b4-8d68-481634f37a96,7
c7c47e69-f785-4b6a-b365-b654c3df58fa,641eee6c-81eb-42e7-a673-a0fa6e153c21,6
dc09f89b-4a54-4886-8928-b1456a820351,bfa611de-6ac1-4741-af3a-be39179b99ab,4
af30f3e8-0fe8-494c-91d4-0defbb295646,fcf0957f-eda8-489b-b145-9e907fd0e750,5
6dfc68af-9e90-4082-b9eb-1cb983e7338a,16a187a5-5735-44b7-81fb-4655a5ac4018,2
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,37234f99-80e8-4575-a600-f909ba6fe9a7,5
dc09f89b-4a54-4886-8928-b1456a820351,0eaea139-383b-4bf5-9b16-96e96fe4dbc5,3
e0b7fb18-3f29-4f46-81db-722f953849d9,720ec8c9-0ee0-4612-8f52-35c15146952a,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,0f7c505a-3242-4b0c-82fe-269000ccb87a,2
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e4f9cd96-a1e6-4a8c-a2b3-dbc06c5e0e69,5
828ed99e-44fc-4c4f-824f-2507063b47cb,c2877bce-4978-441f-9bb4-82e32174b8b6,8
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,2
e4f3f0bd-8c70-4780-b5b5-825c224562d6,02f3a434-d99e-4658-9343-fbe128650670,8
c92aba10-ff07-4687-a8cc-84fa1a35201f,db2d8373-1a28-4df0-8a46-e98826fa0de1,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,b9e4aa38-e219-43ac-a0b2-df3112b509bb,1
e0b7fb18-3f29-4f46-81db-722f953849d9,e03a5d10-11c7-4d23-a92a-b68d76f97786,8
ada1aae0-2e89-4d58-adba-85c19fe42e33,fcf0957f-eda8-489b-b145-9e907fd0e750,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,e0d13706-ec75-4cb6-afdd-4ebd858528b0,1
eb62d256-e026-46a7-ab41-1b3399dba565,4f66225d-fc20-4929-8556-01755927cf9a,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,9b87fdab-2dab-45bd-addc-ca3d3886517c,7
84c2c6bc-837f-4688-a7c4-c389764e1893,641eee6c-81eb-42e7-a673-a0fa6e153c21,3
e4f3f0bd-8c70-4780-b5b5-825c224562d6,ac6abcc9-67e3-41a6-a57a-472c90534968,7
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,96848913-1bbf-40d6-8fb2-f96ae7577378,2
ada1aae0-2e89-4d58-adba-85c19fe42e33,0d260ef5-82ef-41aa-9dc3-0d85799c3836,2
af30f3e8-0fe8-494c-91d4-0defbb295646,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,5
e0b7fb18-3f29-4f46-81db-722f953849d9,8f572550-9ddb-4e09-9128-38cb6de44cba,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,9b87fdab-2dab-45bd-addc-ca3d3886517c,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,e03a5d10-11c7-4d23-a92a-b68d76f97786,6
c7c47e69-f785-4b6a-b365-b654c3df58fa,07839b6e-0039-4874-94a7-0442a17f8263,7
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,bb3ef71a-eb24-4cbe-859f-1b2642d74e94,4
457cf741-d045-425f-a318-4daea5249b38,eed94e47-4cab-4caf-bda2-999163a41de4,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,fa7ce944-0858-47ec-8f1e-f70ff5523a5b,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,34cf26f6-c0d0-4620-bf37-898d6ad15e42,7
ada1aae0-2e89-4d58-adba-85c19fe42e33,7398c7cd-3fd4-49dc-94aa-15d0171d9b88,6
cec93e1d-c726-4237-a0dc-fd6c9776a590,dd66b7d1-6983-4665-873f-b94ad3bf818e,5
c92aba10-ff07-4687-a8cc-84fa1a35201f,fbccfd15-606d-49e9-a311-e08327f70f21,1
64fccc06-80c9-40b9-bb7b-b37f6993b222,ac6abcc9-67e3-41a6-a57a-472c90534968,7
e0b7fb18-3f29-4f46-81db-722f953849d9,e0d13706-ec75-4cb6-afdd-4ebd858528b0,2
15804d26-b2a9-45ed-981e-886632401450,d3dd9cb2-ea67-47c9-bae9-e4b7d99bd320,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,541c617d-0316-4df9-81e1-ff47e1c04d8a,8
84c2c6bc-837f-4688-a7c4-c389764e1893,c2877bce-4978-441f-9bb4-82e32174b8b6,4
828ed99e-44fc-4c4f-824f-2507063b47cb,bb7db055-7f31-4f85-9d69-103e84da372c,3
457cf741-d045-425f-a318-4daea5249b38,bb3ef71a-eb24-4cbe-859f-1b2642d74e94,4
6dfc68af-9e90-4082-b9eb-1cb983e7338a,c8669ae4-ae67-4325-ba0b-98ee96a2b714,1
a453c643-32c0-4a5d-870b-094089fcd486,fe29e5d8-6e7b-418f-917e-3d53f4ee5c91,9
6dfc68af-9e90-4082-b9eb-1cb983e7338a,699ccf7f-e862-4c23-a1b0-602b4ac9005c,3
6dfc68af-9e90-4082-b9eb-1cb983e7338a,3ac9e155-32dd-47ff-a10f-f38484ab7dcb,4
a453c643-32c0-4a5d-870b-094089fcd486,eddcb9d0-2007-4260-bc29-c786eaf85796,6
15804d26-b2a9-45ed-981e-886632401450,14410858-b470-4ce6-86ff-7cc5d1bb460c,3
a453c643-32c0-4a5d-870b-094089fcd486,ada479bd-101c-4386-bbc9-56c419f088d5,6
84c2c6bc-837f-4688-a7c4-c389764e1893,8f572550-9ddb-4e09-9128-38cb6de44cba,2
15804d26-b2a9-45ed-981e-886632401450,871931e4-9543-4a36-a82a-81abe85b81ed,4
457cf741-d045-425f-a318-4daea5249b38,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,3
15804d26-b2a9-45ed-981e-886632401450,c767fd64-fd04-416b-94e5-353bcfc3e090,1
dc09f89b-4a54-4886-8928-b1456a820351,58dcf9bb-9f32-4629-9d1c-cb2718d63293,8
e4f3f0bd-8c70-4780-b5b5-825c224562d6,58dcf9bb-9f32-4629-9d1c-cb2718d63293,1
2fec2e71-65a7-462d-826a-e897b9ac4100,4ce78636-4214-4054-a8f1-d0ef620d5658,9
dc09f89b-4a54-4886-8928-b1456a820351,0eaea139-383b-4bf5-9b16-96e96fe4dbc5,7
eb62d256-e026-46a7-ab41-1b3399dba565,0d260ef5-82ef-41aa-9dc3-0d85799c3836,6
ada1aae0-2e89-4d58-adba-85c19fe42e33,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,7
457cf741-d045-425f-a318-4daea5249b38,f41fa5cd-0095-45aa-927d-c1cf50eea513,5
dc09f89b-4a54-4886-8928-b1456a820351,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,6
457cf741-d045-425f-a318-4daea5249b38,58dcf9bb-9f32-4629-9d1c-cb2718d63293,3
eb62d256-e026-46a7-ab41-1b3399dba565,d76f90bc-cce2-4e3d-ad5f-8f496c6b13af,7
e4f3f0bd-8c70-4780-b5b5-825c224562d6,699ccf7f-e862-4c23-a1b0-602b4ac9005c,1
a453c643-32c0-4a5d-870b-094089fcd486,99ce241d-7db4-4744-b559-50bf0379803f,1
84c2c6bc-837f-4688-a7c4-c389764e1893,76890f9a-2756-4a55-8530-90d2f61acbe8,3
09aacb5c-8f49-447e-8cfc-39ab530ce22c,ffdf1336-f5fa-4b52-a7da-79d5b936022c,9
09aacb5c-8f49-447e-8cfc-39ab530ce22c,8f572550-9ddb-4e09-9128-38cb6de44cba,6
e4f3f0bd-8c70-4780-b5b5-825c224562d6,65faee30-6d39-4c71-a0e3-94826ca52c88,9
e4f3f0bd-8c70-4780-b5b5-825c224562d6,6523da64-2936-474f-927f-94296f2a0ec5,6
eb62d256-e026-46a7-ab41-1b3399dba565,c27e0739-6e7d-486b-9924-fb232ad5c787,4
84c2c6bc-837f-4688-a7c4-c389764e1893,943ce432-283b-45cf-a88c-a4ba468c42d2,9
af30f3e8-0fe8-494c-91d4-0defbb295646,5cf6c6f6-d5f4-4d2c-9425-75d9043f4796,5
09aacb5c-8f49-447e-8cfc-39ab530ce22c,d6fc977e-d0cc-455e-a506-0bacbb033edb,4
ada1aae0-2e89-4d58-adba-85c19fe42e33,c8669ae4-ae67-4325-ba0b-98ee96a2b714,3
ada1aae0-2e89-4d58-adba-85c19fe42e33,bb3ef71a-eb24-4cbe-859f-1b2642d74e94,7
6dfc68af-9e90-4082-b9eb-1cb983e7338a,f5c15bbb-608b-4257-9c73-4ab704980329,1
ada1aae0-2e89-4d58-adba-85c19fe42e33,1243dd51-d3bf-4787-9bd5-f13e4bf6878a,3
09aacb5c-8f49-447e-8cfc-39ab530ce22c,59dc8d72-275f-40e3-92d0-dfbffba7f19c,7
2fec2e71-65a7-462d-826a-e897b9ac4100,ada479bd-101c-4386-bbc9-56c419f088d5,1
a453c643-32c0-4a5d-870b-094089fcd486,59dc8d72-275f-40e3-92d0-dfbffba7f19c,9
cec93e1d-c726-4237-a0dc-fd6c9776a590,943ce432-283b-45cf-a88c-a4ba468c42d2,5
cec93e1d-c726-4237-a0dc-fd6c9776a590,a0516969-b307-46b4-8d68-481634f37a96,9
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,e2e457da-6c8d-42ce-8d1a-0d8f373de375,6
c92aba10-ff07-4687-a8cc-84fa1a35201f,126922d3-4698-48c2-a0da-36fb67c4283e,6
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,0476cda4-212c-4a4f-bebf-05c7efa6f8bb,1
7f4ffa94-aea7-449c-a7b1-98722d42ebeb,fbccfd15-606d-49e9-a311-e08327f70f21,8
e0743e82-2633-4fbd-bbca-ee04abd2d9b0,2b7884ce-b5eb-4187-b417-cc3bba44ee9d,7
2fec2e71-65a7-462d-826a-e897b9ac4100,76890f9a-2756-4a55-8530-90d2f61acbe8,5
828ed99e-44fc-4c4f-824f-2507063b47cb,871931e4-9543-4a36-a82a-81abe85b81ed,8
ada1aae0-2e89-4d58-adba-85c19fe42e33,cf52c2b4-c3a7-41ae-815c-2278f37af49a,5
